id,title,body_len,T3_rank,T3_S_scale,T3_S_score
20606894,উপজেলা স্বাস্থ্য কমপ্লেক্সে যন্ত্রপাতি মেরামতের ভুয়া বিল-ভাউচার দাখিল,376,109.0,0.23866666666666667,23.866666666666667
20611069,"

প্রথম ধাপে ১৫২ উপজেলায় ভোট ৮ মে
",373,110.0,0.23666666666666666,23.666666666666668
20613755,নির্বাচনী হস্তক্ষেপ মামলায় সুপ্রিম কোর্টের কাছে 'রক্ষাকবচ ' চাইলেন ট্রাম্প,372,111.0,0.236,23.599999999999998
20606784,"

স্থায়ী জনকল্যাণের অনন্য উপায় ইসলামী ব্যাংকের ওয়াকফ হিসাব
",371,112.0,0.23533333333333334,23.533333333333335
20606809,"

স্বাগতিক সুবিধা নিতেই মুখিয়ে নিগার
",371,112.0,0.23533333333333334,23.533333333333335
20606746,"
	তদন্ত করা হচ্ছে: ডিবি প্রধান 
শিক্ষক ইমনের বিরুদ্ধে জবি ছাত্রীর যৌন হয়রানির অভিযোগ
",370,114.0,0.23466666666666666,23.466666666666665
20610536,"

সম্পর্কের 'নতুন অধ্যায়ের' সূচনা করতে হিজবুল্লাহ সদস্যের আমিরাত সফর
",368,115.0,0.23333333333333334,23.333333333333332
20616773,"

এইচএসসির ফরম পূরণ শুরু ১৬ এপ্রিল, পরীক্ষা ৩০ জুন
",360,116.0,0.228,22.8
20606808,"

 দেশী স্ট্রাইকাররাই দায়ী : এমিলি
",357,117.0,0.226,22.6
20606946,কালাইয়ে পানির সেচ মূল্য বৃদ্ধিতে বিপাকে চাষিরা,355,118.0,0.22466666666666665,22.466666666666665
20606877,ফ্রান্স দলে নেই গ্রিজম্যান থামছে রেকর্ড যাত্রা,355,118.0,0.22466666666666665,22.466666666666665
20612134,"

চলতি শতকের শেষে কমে আসবে প্রতিটি দেশের জনসংখ্যা : গবেষণা
",354,120.0,0.224,22.400000000000002
20606814,"
ক্যাম্পাসে যৌন হয়রানি 
দ্রুত ব্যবস্থা নিতে ইউজিসির নির্দেশ
",354,120.0,0.224,22.400000000000002
20606760,"
স্মরণ 
কে এম ওবায়দুর রহমান
",352,122.0,0.22266666666666668,22.26666666666667
20606813,"

ছাত্রলীগের বাইরে সব নিয়োগ ক্যান্সেল
চবি ছাত্রলীগ নেতা শাসালেন রেজিস্ট্রারকে
",349,123.0,0.22066666666666668,22.066666666666666
20606876,"রিয়াল চুক্তি নবায়ন করবে, বিশ্বাস ক্রুসের",346,124.0,0.21866666666666668,21.866666666666667
20610541,"বাংলাদেশ থেকে অনুপ্রবেশকালে ভারতীয় আইএসের শীর্ষ দুই নেতা গ্রেপ্তার আসামে, একজনের স্ত্রী বাংলাদেশি",343,125.0,0.21666666666666667,21.666666666666668
20606836,"

উখিয়া ও ভাসানচর পরিদর্শন করলেন রাজকুমারী ভিক্টোরিয়া
",342,126.0,0.216,21.6
20606827,"

গায়ের চাদর ছুড়ে ফেলে ইন্ডিয়া আউট ক্যাম্পেইনে সংহতি প্রকাশ রিজভীর
",336,127.0,0.212,21.2
20606922,৭ রানে ৫ উইকেট তানভীরের,335,128.0,0.21133333333333335,21.133333333333333
20615418,"

কানাডার প্রধানমন্ত্রী জাস্টিন ট্রুডো জন্মসূত্রে পাবনা জেলার নাগরিক!
",332,129.0,0.20933333333333334,20.933333333333334
20606840,"

এলিভেটেড এক্সপ্রেসওয়ের তেজগাঁও থেকে এফডিসির গেট পর্যন্ত ডাউন র‍্যাম্প উন্মুক্ত
	যানজট ধীরে ধীরে চলে যাবে: কাদের
",332,129.0,0.20933333333333334,20.933333333333334
20616092,মুক্তিযুদ্ধের চেতনার লেবাসধারী আ. লীগই গণতন্ত্র হত্যাকারী : ইশরাক,331,131.0,0.20866666666666667,20.866666666666667
20611054,"

হাইতিতে ছড়াচ্ছে গ্যাং-ওয়ার, বাড়ছে সহিংসতা
",325,132.0,0.20466666666666666,20.466666666666665
20606883,ভারতীয় পণ্য বর্জন আন্দোলনে বিএনপি’র সংহতি,323,133.0,0.20333333333333334,20.333333333333332
20613754,'মোনা: জ্বীন-২’ দেখে অসুস্থ হলে বিনা খরচে চিকিৎসা,321,134.0,0.202,20.200000000000003
20610524,"

রাবি জাতীয়তাবাদী শিক্ষক ফোরামের সভাপতি আলিম, সম্পাদক আমীরুল
",321,134.0,0.202,20.200000000000003
20615423,"

দুর্গম পাহাড়ে চিকিৎসার অভাবে ৫ জনের মৃত্যু
",321,134.0,0.202,20.200000000000003
20613008,"

অস্ট্রেলিয়ার বিপক্ষে বড় হারে সিরিজ শুরু বাংলাদেশের
",318,137.0,0.2,20.0
20613750,"

যথাযথ স্বাস্থ্যসেবা না পাওয়ায় ডেঙ্গু আক্রান্ত রোগীর মৃত্যুহার বেশি : মেয়র তাপস
",315,138.0,0.198,19.8
20613011,"'কংগ্রেসের ব্যাংক অ্যাকাউন্ট ফ্রিজ, ভোট প্রচার করা যাচ্ছে না'",315,138.0,0.198,19.8
20611061,"

বিপর্যয় সামলে বাংলাদেশকে চ্যালেঞ্জিং স্কোর দিলো অস্ট্রেলিয়া
",314,140.0,0.19733333333333333,19.733333333333334
20606892,সিলেটে কারামুক্ত খান জামালকে নিয়ে মোটর শোভাযাত্রা,312,141.0,0.196,19.6
20616776,"

আইভীকে কাছে পেয়ে বুকে টেনে নিলেন প্রধানমন্ত্রী
",311,142.0,0.19533333333333333,19.53333333333333
20606854,"
অবন্তিকার আত্মহত্যা 
ফের ৫ দফা দাবিতে শিক্ষার্থীদের সংবাদ সম্মেলন
",309,143.0,0.194,19.400000000000002
20606756,"

 মিথ্যা বলার পরিণাম
",307,144.0,0.19266666666666668,19.26666666666667
20606933,গাঁজায় ভাসছে চুনারুঘাট,306,145.0,0.192,19.2
20610527,"

আন্তর্জাতিক নিষেধাজ্ঞায় পরিস্থিতি অবনতি উত্তর কোরিয়ার
",305,146.0,0.19133333333333333,19.133333333333333
20606917,ক্যারিয়ার সেরা র‌্যাঙ্কিংয়ে শান্ত-শরিফুল,304,147.0,0.19066666666666668,19.066666666666666
20606816,"
ভিকারুন নিসায় ১৬৯ শিক্ষার্থীর ভর্তির ওপর স্থিতাবস্থা 
২ মাসের মধ্যে হাইকোর্টকে রুল নিষ্পত্তির নির্দেশ
",303,148.0,0.19,19.0
20616781,"

জয়পুরহাটে ডায়রিয়ার প্রকোপ, এক সপ্তাহে ৫৫০ জন হাসপাতালে ভর্তি
",303,148.0,0.19,19.0
20613010,সুপ্রিম কোর্টের হলফনামায় রোহিঙ্গা দায় ঝেড়ে ফেললো ভারত সরকার,302,150.0,0.18933333333333333,18.933333333333334
20606851,"

মানুষ না খেয়ে মারা যাবে দেশ সে দিকেই যাচ্ছে: জিএম কাদের
",295,151.0,0.18466666666666667,18.46666666666667
20610542,যুক্তরাষ্ট্রের বাজারে কমেই চলেছে তৈরি পোশাক রপ্তানি,291,152.0,0.182,18.2
20606805,"

তামিম-ইমনের অর্ধশত তানভীরের ৫ উইকেট
",287,153.0,0.17933333333333334,17.933333333333334
20613738,"

মুক্তি পেয়েছেন ব্যারিস্টার কাজল
",287,153.0,0.17933333333333334,17.933333333333334
20606811,"

ডেঙ্গুতে একজনের মৃত্যু নতুন শনাক্ত ১৪  
",283,155.0,0.17666666666666667,17.666666666666668
20606910,বিএনপি নেতা আমানের জামিন,280,156.0,0.17466666666666666,17.466666666666665
20606750,"

গ্র্যান্ড ফিনালের আগেই ঈদে আসছে রনির প্রথম গান
",278,157.0,0.17333333333333334,17.333333333333336
20606867,"

মিষ্টি ছাড়লেও কেন ডায়াবেটিস বাড়ে?
",278,157.0,0.17333333333333334,17.333333333333336
20616774,"

‘বাংলাদেশ ল’ইয়ার্স কাউন্সিল আইনের শাসন প্রতিষ্ঠায় আন্দোলন করে যাচ্ছে’
",274,159.0,0.17066666666666666,17.066666666666666
20610537,"

হিলি স্থল বন্দরে দিয়ে ৩০০ টন পেঁয়াজ আামদানি
",273,160.0,0.17,17.0
20606794,"

এখনো সচল হয়নি চুয়াডাঙ্গা জিকে সেচ প্রকল্পের পাম্প
",273,160.0,0.17,17.0
20616777,"

 পররাষ্ট্রমন্ত্রীর সাথে বিশ্ব খাদ্য কর্মসূচি ও জাতিসঙ্ঘ নারী প্রতিনিধির সাক্ষাত
",273,160.0,0.17,17.0
20613000,"

পাকিস্তানে গোয়াদার বন্দরে হামলা, সন্ত্রাসীসহ নিহত ১৪
",272,163.0,0.16933333333333334,16.933333333333334
20606789,"

সাদুল্লাপুরে আঞ্চলিক মহাসড়কে ৪ কিলোমিটারে ২২ বাঁক যেন মরণফাঁদ
",269,164.0,0.16733333333333333,16.733333333333334
20606817,"

প্রশাসন ও বিচারব্যবস্থা কুক্ষিগত করে রেখেছে সরকার: মঈন খান
",266,165.0,0.16533333333333333,16.53333333333333
20606835,"

মির্জা ফখরুলের স্বাস্থ্যের অবস্থা ভালো, ফিরছেন শনিবার
",265,166.0,0.16466666666666666,16.466666666666665
20606830,"

পাল্টাপাল্টি হামলার পর আফগান-পাকিস্তান সীমান্ত শান্ত
",264,167.0,0.164,16.400000000000002
20616081,"

হাইকোর্টের নিষেধাজ্ঞা অমান্য : ভাঙ্গা হচ্ছে শতবর্ষী কলেজিয়েট স্কুল
",262,168.0,0.16266666666666665,16.266666666666666
20612329,"ডিপফেকের শিকার ইতালির প্রধানমন্ত্রী মেলোনি, ১০০,০০০ ইউরো ক্ষতিপূরণ দাবি",260,169.0,0.16133333333333333,16.133333333333333
20606932,মাথিউড়া চা বাগানে শ্রমিকদের কর্মবিরতি,259,170.0,0.16066666666666668,16.066666666666666
20606878,জার্সি খুললে হলুদ কার্ড দেখানো বন্ধের দাবি ব্রুনো ফার্নান্দেজের,258,171.0,0.16,16.0
20606899,‘ক্ষমতাসীনরা সিন্ডিকেট করে দ্রব্যমূল্য বাড়িয়েছে’,253,172.0,0.15666666666666668,15.666666666666668
20612998,"

থাই রাজার দ্বিতীয় পুত্র রাজ্যে ফিরবেন
",253,172.0,0.15666666666666668,15.666666666666668
20606745,"

ওয়ান-ইলেভেনের কুশীলবরা ঘাপটি মেরে আছে: পররাষ্ট্রমন্ত্রী
",251,174.0,0.15533333333333332,15.533333333333331
20606849,"

হঠাৎ বাতিল মোদির ভুটান সফর
",251,174.0,0.15533333333333332,15.533333333333331
20606767,"

 অনাহারে মৃত্যুর মুখে রাখাইনের বাস্তুচ্যুতরা
",249,176.0,0.154,15.4
20610523,"
ইসরাইলকে বাইডেনের সমর্থন 
হোয়াইট হাউসের রমজান অনুষ্ঠান বর্জনের ঘোষণা মুসলিম দলগুলোর
",245,177.0,0.15133333333333332,15.133333333333333
20606858,"

 ভারত মহাসাগরে প্রভাব বিস্তারের প্রতিযোগিতায় চীন-ভারত
",245,177.0,0.15133333333333332,15.133333333333333
20606857,"

ইসরাইলকে বাইডেনের সমর্থন : হোয়াইট হাউসের রমজান অনুষ্ঠান বর্জনের ঘোষণা মুসলিম দলগুলোর
",245,177.0,0.15133333333333332,15.133333333333333
